Price,SP500,NASDAQ,VIX,GOLD,OIL
Ticker,^GSPC,^NDX,^VIX,GC=F,CL=F
Datetime,,,,,
2022-12-22 19:00:00+00:00,3788.18994140625,10861.9990234375,,,
2022-12-22 20:00:00+00:00,3818.830078125,10948.5615234375,,,
2022-12-22 21:00:00+00:00,3822.9599609375,10958.009765625,,,
2022-12-22 22:00:00+00:00,3822.9599609375,10958.009765625,,,
2022-12-22 23:00:00+00:00,3822.9599609375,10958.009765625,,,
2022-12-23 00:00:00+00:00,3822.9599609375,10958.009765625,,,
2022-12-23 01:00:00+00:00,3822.9599609375,10958.009765625,,,
2022-12-23 02:00:00+00:00,3822.9599609375,10958.009765625,,,
2022-12-23 03:00:00+00:00,3822.9599609375,10958.009765625,,,
2022-12-23 04:00:00+00:00,3822.9599609375,10958.009765625,,,
2022-12-23 05:00:00+00:00,3822.9599609375,10958.009765625,,,
2022-12-23 06:00:00+00:00,3822.9599609375,10958.009765625,,,
2022-12-23 07:00:00+00:00,3822.9599609375,10958.009765625,,,
2022-12-23 08:00:00+00:00,3822.9599609375,10958.009765625,,,
2022-12-23 09:00:00+00:00,3822.9599609375,10958.009765625,,,
2022-12-23 10:00:00+00:00,3822.9599609375,10958.009765625,,,
2022-12-23 11:00:00+00:00,3822.9599609375,10958.009765625,,,
2022-12-23 12:00:00+00:00,3822.9599609375,10958.009765625,,,
2022-12-23 13:00:00+00:00,3822.9599609375,10958.009765625,,,
2022-12-23 14:00:00+00:00,3822.9599609375,10958.009765625,,,
2022-12-23 15:00:00+00:00,3829.570068359375,10943.4140625,,,
2022-12-23 16:00:00+00:00,3824.909912109375,10924.583984375,,,
2022-12-23 17:00:00+00:00,3838.14990234375,10967.634765625,,,
2022-12-23 18:00:00+00:00,3836.679931640625,10957.1376953125,,,
2022-12-23 19:00:00+00:00,3833.25,10954.673828125,,,
2022-12-23 20:00:00+00:00,3837.139892578125,10962.8369140625,,,
2022-12-23 21:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-23 22:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-23 23:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-24 00:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-24 01:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-24 02:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-24 03:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-24 04:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-24 05:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-24 06:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-24 07:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-24 08:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-24 09:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-24 10:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-24 11:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-24 12:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-24 13:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-24 14:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-24 15:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-24 16:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-24 17:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-24 18:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-24 19:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-24 20:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-24 21:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-24 22:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-24 23:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-25 00:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-25 01:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-25 02:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-25 03:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-25 04:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-25 05:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-25 06:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-25 07:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-25 08:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-25 09:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-25 10:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-25 11:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-25 12:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-25 13:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-25 14:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-25 15:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-25 16:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-25 17:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-25 18:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-25 19:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-25 20:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-25 21:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-25 22:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-25 23:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-26 00:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-26 01:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-26 02:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-26 03:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-26 04:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-26 05:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-26 06:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-26 07:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-26 08:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-26 09:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-26 10:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-26 11:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-26 12:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-26 13:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-26 14:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-26 15:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-26 16:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-26 17:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-26 18:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-26 19:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-26 20:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-26 21:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-26 22:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-26 23:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-27 00:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-27 01:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-27 02:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-27 03:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-27 04:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-27 05:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-27 06:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-27 07:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-27 08:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-27 09:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-27 10:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-27 11:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-27 12:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-27 13:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-27 14:00:00+00:00,3844.449951171875,10983.06640625,,,
2022-12-27 15:00:00+00:00,3840.1298828125,10893.2021484375,,,
2022-12-27 16:00:00+00:00,3838.760009765625,10887.1171875,,,
2022-12-27 17:00:00+00:00,3837.35009765625,10867.07421875,,,
2022-12-27 18:00:00+00:00,3835.5,10852.5244140625,,,
2022-12-27 19:00:00+00:00,3823.389892578125,10819.8515625,,,
2022-12-27 20:00:00+00:00,3835.550048828125,10848.9150390625,,,
2022-12-27 21:00:00+00:00,3829.3798828125,10823.283203125,,,
2022-12-27 22:00:00+00:00,3829.3798828125,10823.283203125,,,
2022-12-27 23:00:00+00:00,3829.3798828125,10823.283203125,,,
2022-12-28 00:00:00+00:00,3829.3798828125,10823.283203125,,,
2022-12-28 01:00:00+00:00,3829.3798828125,10823.283203125,,,
2022-12-28 02:00:00+00:00,3829.3798828125,10823.283203125,,,
2022-12-28 03:00:00+00:00,3829.3798828125,10823.283203125,,,
2022-12-28 04:00:00+00:00,3829.3798828125,10823.283203125,,,
2022-12-28 05:00:00+00:00,3829.3798828125,10823.283203125,,,
2022-12-28 06:00:00+00:00,3829.3798828125,10823.283203125,,,
2022-12-28 07:00:00+00:00,3829.3798828125,10823.283203125,,,
2022-12-28 08:00:00+00:00,3829.3798828125,10823.283203125,,,
2022-12-28 09:00:00+00:00,3829.3798828125,10823.283203125,,,
2022-12-28 10:00:00+00:00,3829.3798828125,10823.283203125,,,
2022-12-28 11:00:00+00:00,3829.3798828125,10823.283203125,,,
2022-12-28 12:00:00+00:00,3829.3798828125,10823.283203125,,,
2022-12-28 13:00:00+00:00,3829.3798828125,10823.283203125,,,
2022-12-28 14:00:00+00:00,3829.3798828125,10823.283203125,,,
2022-12-28 15:00:00+00:00,3822.0,10808.7529296875,,,
2022-12-28 16:00:00+00:00,3806.5400390625,10737.0361328125,,,
2022-12-28 17:00:00+00:00,3793.7900390625,10706.1826171875,,,
2022-12-28 18:00:00+00:00,3808.580078125,10756.2607421875,,,
2022-12-28 19:00:00+00:00,3799.8798828125,10719.3828125,,,
2022-12-28 20:00:00+00:00,3786.7900390625,10684.173828125,,,
2022-12-28 21:00:00+00:00,3783.14990234375,10680.94921875,,,
2022-12-28 22:00:00+00:00,3783.14990234375,10680.94921875,,,
2022-12-28 23:00:00+00:00,3783.14990234375,10680.94921875,,,
2022-12-29 00:00:00+00:00,3783.14990234375,10680.94921875,,,
2022-12-29 01:00:00+00:00,3783.14990234375,10680.94921875,,,
2022-12-29 02:00:00+00:00,3783.14990234375,10680.94921875,,,
2022-12-29 03:00:00+00:00,3783.14990234375,10680.94921875,,,
2022-12-29 04:00:00+00:00,3783.14990234375,10680.94921875,,,
2022-12-29 05:00:00+00:00,3783.14990234375,10680.94921875,,,
2022-12-29 06:00:00+00:00,3783.14990234375,10680.94921875,,,
2022-12-29 07:00:00+00:00,3783.14990234375,10680.94921875,,,
2022-12-29 08:00:00+00:00,3783.14990234375,10680.94921875,,,
2022-12-29 09:00:00+00:00,3783.14990234375,10680.94921875,,,
2022-12-29 10:00:00+00:00,3783.14990234375,10680.94921875,,,
2022-12-29 11:00:00+00:00,3783.14990234375,10680.94921875,,,
2022-12-29 12:00:00+00:00,3783.14990234375,10680.94921875,,,
2022-12-29 13:00:00+00:00,3783.14990234375,10680.94921875,,,
2022-12-29 14:00:00+00:00,3783.14990234375,10680.94921875,,,
2022-12-29 15:00:00+00:00,3838.260009765625,10904.9931640625,,,
2022-12-29 16:00:00+00:00,3844.050048828125,10937.5302734375,,,
